Year,State,FIPS,Hesitancy,Hesitancy Level,Hesitancy measles,Hesitancy measles rate
2014.0,Minnesota,27097,13.0,0.0257936507936507,21.0,0.0416666666666666
2014.0,Minnesota,27099,5.0,0.0093808630393996,11.0,0.0206378986866791
2014.0,Minnesota,27101,1.0,0.0123456790123456,1.0,0.0123456790123456
2014.0,Minnesota,27103,5.0,0.0125944584382871,10.0,0.0251889168765743
2014.0,Minnesota,27105,2.0,0.0063492063492063,3.0,0.0095238095238095
2014.0,Minnesota,27107,1.0,0.0149253731343283,1.0,0.0149253731343283
2014.0,Minnesota,27109,24.0,0.0121889283900457,32.0,0.0162519045200609
2014.0,Minnesota,27111,23.0,0.0363924050632911,27.0,0.0427215189873417
2014.0,Minnesota,27113,2.0,0.0588235294117647,2.0,0.0588235294117647
2014.0,Minnesota,27115,15.0,0.0576923076923076,9.0,0.0346153846153846
2014.0,Minnesota,27117,7.0,0.0346534653465346,7.0,0.0346534653465346
2014.0,Minnesota,27119,14.0,0.0301075268817204,18.0,0.0387096774193548
2014.0,Minnesota,27121,0.0,0.0,3.0,0.0263157894736842
2014.0,Minnesota,27123,69.0,0.0095290705703632,169.0,0.0233393177737881
2014.0,Minnesota,27125,1.0,0.0217391304347826,1.0,0.0217391304347826
2014.0,Minnesota,27127,0.0,0.0,6.0,0.0327868852459016
2014.0,Minnesota,27129,3.0,0.01875,3.0,0.01875
2014.0,Minnesota,27131,12.0,0.0173410404624277,8.0,0.0115606936416184
2014.0,Minnesota,27133,4.0,0.0392156862745098,4.0,0.0392156862745098
2014.0,Minnesota,27135,0.0,0.0,1.0,0.0089285714285714
2014.0,Minnesota,27137,42.0,0.0205378973105134,72.0,0.0352078239608801
2014.0,Minnesota,27139,38.0,0.0178907721280602,72.0,0.0338983050847457
2014.0,Minnesota,27141,28.0,0.0242844752818733,46.0,0.0398959236773634
2014.0,Minnesota,27143,3.0,0.0165745856353591,3.0,0.0165745856353591
2014.0,Minnesota,27145,46.0,0.0250544662309368,61.0,0.0332244008714597
2014.0,Minnesota,27147,14.0,0.0246045694200351,12.0,0.0210896309314587
2014.0,Minnesota,27149,1.0,0.009090909090909,1.0,0.009090909090909
2014.0,Minnesota,27151,0.0,0.0,3.0,0.0192307692307692
2014.0,Minnesota,27153,8.0,0.0352422907488986,7.0,0.0308370044052863
2014.0,Minnesota,27155,2.0,0.0416666666666666,2.0,0.0416666666666666
2014.0,Minnesota,27157,3.0,0.0116731517509727,4.0,0.0155642023346303
2014.0,Minnesota,27159,19.0,0.080168776371308,16.0,0.0675105485232067
2014.0,Minnesota,27161,1.0,0.0046082949308755,2.0,0.0092165898617511
2014.0,Minnesota,27163,79.0,0.024710666249609,110.0,0.034407256803253
2014.0,Minnesota,27165,1.0,0.0078125,1.0,0.0078125
2014.0,Minnesota,27167,0.0,0.0,0.0,0.0
2014.0,Minnesota,27169,10.0,0.0214132762312633,12.0,0.025695931477516
2014.0,Minnesota,27171,46.0,0.0219047619047619,107.0,0.0509523809523809
2014.0,Minnesota,27173,1.0,0.0106382978723404,0.0,0.0
2014.0,New Jersey,34001,70.0,0.0203547542890375,0.0,0.0
2014.0,New Jersey,34003,194.0,0.0170534458509142,0.0,0.0
2014.0,New Jersey,34005,70.0,0.0134589502018842,0.0,0.0
2014.0,New Jersey,34007,71.0,0.0106558607233978,0.0,0.0
2014.0,New Jersey,34009,22.0,0.0223350253807106,0.0,0.0
2014.0,New Jersey,34011,18.0,0.0078740157480314,0.0,0.0
2014.0,New Jersey,34013,129.0,0.0113316936050597,0.0,0.0
2014.0,New Jersey,34015,60.0,0.0162513542795232,0.0,0.0
2014.0,New Jersey,34017,59.0,0.007716453047345,0.0,0.0
2014.0,New Jersey,34019,58.0,0.045958795562599,0.0,0.0
2014.0,New Jersey,34021,53.0,0.0110301768990634,0.0,0.0
2014.0,New Jersey,34023,116.0,0.0113027379908408,0.0,0.0
2014.0,New Jersey,34025,268.0,0.035142932074482,0.0,0.0
2014.0,New Jersey,34027,178.0,0.0292955892034233,0.0,0.0
2014.0,New Jersey,34029,205.0,0.0252680882534204,0.0,0.0
2014.0,New Jersey,34031,98.0,0.0135079255685733,0.0,0.0
2014.0,New Jersey,34033,10.0,0.0123456790123456,0.0,0.0
2014.0,New Jersey,34035,93.0,0.0228164867517173,0.0,0.0
2014.0,New Jersey,34037,58.0,0.0380827314510833,0.0,0.0
2014.0,New Jersey,34039,70.0,0.0093258726352251,0.0,0.0
2014.0,New Jersey,34041,35.0,0.0308098591549295,0.0,0.0
2014.0,Oregon,41001,12.0,0.0794701986754966,9.0,0.0596026490066225
2014.0,Oregon,41003,51.0,0.0604982206405693,48.0,0.0569395017793594
2014.0,Oregon,41005,326.0,0.0753234750462107,239.0,0.0552218114602587
2014.0,Oregon,41007,23.0,0.0551558752997601,18.0,0.0431654676258992
2014.0,Oregon,41009,31.0,0.0531732418524871,25.0,0.0428816466552315
2014.0,Oregon,41011,22.0,0.0343213728549142,20.0,0.0312012480499219
2014.0,Oregon,41013,5.0,0.0268817204301075,6.0,0.032258064516129
2014.0,Oregon,41015,11.0,0.0670731707317073,8.0,0.048780487804878
2014.0,Oregon,41017,161.0,0.0844257996853696,97.0,0.0508652333508128
2014.0,Oregon,41019,65.0,0.0579322638146167,46.0,0.0409982174688057
2014.0,Oregon,41021,8.0,0.0226628895184136,4.0,0.0113314447592068
2014.0,Oregon,41023,3.0,0.0454545454545454,3.0,0.0454545454545454
2014.0,Oregon,41025,2.0,0.0263157894736842,2.0,0.0263157894736842
2014.0,Oregon,41027,11.0,0.0354838709677419,12.0,0.0387096774193548
2014.0,Oregon,41029,179.0,0.075879610004239,133.0,0.0563798219584569
2014.0,Oregon,41031,3.0,0.009771986970684,2.0,0.006514657980456
2014.0,Oregon,41033,65.0,0.0791717417783191,51.0,0.0621193666260657
2014.0,Oregon,41035,16.0,0.0199501246882793,15.0,0.0187032418952618
2014.0,Oregon,41037,3.0,0.0365853658536585,1.0,0.0121951219512195
2014.0,Oregon,41039,206.0,0.0602868012876792,164.0,0.047995317529997
2014.0,Oregon,41041,9.0,0.0211764705882352,8.0,0.0188235294117647
2014.0,Oregon,41043,54.0,0.0399113082039911,41.0,0.0303030303030303
2014.0,Oregon,41045,11.0,0.0239130434782608,10.0,0.0217391304347826
2014.0,Oregon,41047,204.0,0.044232437120555,181.0,0.0392454466608846
2014.0,Oregon,41049,2.0,0.0104166666666666,3.0,0.015625
2014.0,Oregon,41051,737.0,0.0828648527096919,446.0,0.0501461659545761
2014.0,Oregon,41053,27.0,0.0361930294906166,25.0,0.0335120643431635
2014.0,Oregon,41057,17.0,0.0566666666666666,15.0,0.05
2014.0,Oregon,41059,18.0,0.0165137614678899,18.0,0.0165137614678899
2014.0,Oregon,41061,13.0,0.039274924471299,6.0,0.0181268882175226
2014.0,Oregon,41063,6.0,0.0821917808219178,3.0,0.0410958904109589
2014.0,Oregon,41067,354.0,0.0483474460529909,211.0,0.0288172630428844
2014.0,Oregon,41069,0.0,0.0,0.0,0.0
2014.0,Oregon,41071,62.0,0.0501212611156022,40.0,0.0323362974939369
2014.0,Pennsylvania,42001,31.0,0.0230483271375464,109.0,0.0810408921933085
2014.0,Pennsylvania,42003,373.0,0.0280767783214151,877.0,0.0660143018441851
2014.0,Pennsylvania,42005,19.0,0.0277777777777777,76.0,0.1111111111111111
2014.0,Pennsylvania,42007,89.0,0.0399820305480682,202.0,0.0907457322551662
2014.0,Pennsylvania,42009,11.0,0.0224948875255623,67.0,0.1370143149284253
2014.0,Pennsylvania,42011,99.0,0.0185845691758963,390.0,0.0732119391777736
2014.0,Pennsylvania,42013,23.0,0.0150130548302872,242.0,0.1579634464751958
2014.0,Pennsylvania,42015,23.0,0.0308310991957104,47.0,0.0630026809651474
2014.0,Pennsylvania,42017,156.0,0.0225825130283729,692.0,0.1001737116386797
2014.0,Pennsylvania,42019,95.0,0.0477867203219315,238.0,0.1197183098591549
2014.0,Pennsylvania,42021,37.0,0.0273466371027346,90.0,0.0665188470066518
2014.0,Pennsylvania,42023,1.0,0.0181818181818181,0.0,0.0
2014.0,Pennsylvania,42025,12.0,0.018018018018018,67.0,0.1006006006006006
2014.0,Pennsylvania,42027,21.0,0.0203291384317521,101.0,0.0977734753146176
2014.0,Pennsylvania,42029,163.0,0.0244011976047904,538.0,0.0805389221556886
2014.0,Pennsylvania,42031,8.0,0.0149532710280373,21.0,0.0392523364485981
2014.0,Pennsylvania,42033,25.0,0.0247770069375619,71.0,0.0703666997026759
2014.0,Pennsylvania,42035,12.0,0.0331491712707182,30.0,0.0828729281767955
2014.0,Pennsylvania,42037,13.0,0.0178082191780821,23.0,0.0315068493150684
2014.0,Pennsylvania,42039,14.0,0.0219435736677116,78.0,0.122257053291536
2014.0,Pennsylvania,42041,54.0,0.0215311004784689,320.0,0.1275917065390749
2014.0,Pennsylvania,42043,88.0,0.0250071042909917,433.0,0.1230463199772662
2014.0,Pennsylvania,42045,77.0,0.0114226375908618,395.0,0.0585966473816941
2014.0,Pennsylvania,42047,4.0,0.0135135135135135,23.0,0.0777027027027027
2014.0,Pennsylvania,42049,63.0,0.0187947494033412,299.0,0.0892004773269689
2014.0,Pennsylvania,42051,23.0,0.0163584637268847,158.0,0.112375533428165
2014.0,Pennsylvania,42053,0.0,0.0,4.0,0.1481481481481481
2014.0,Pennsylvania,42055,33.0,0.0201711491442542,156.0,0.0953545232273838
2014.0,Pennsylvania,42057,0.0,0.0,11.0,0.0728476821192053
2014.0,Pennsylvania,42059,12.0,0.032520325203252,38.0,0.1029810298102981
2014.0,Pennsylvania,42061,3.0,0.0068965517241379,14.0,0.032183908045977
2014.0,Pennsylvania,42063,18.0,0.0241935483870967,72.0,0.0967741935483871
2014.0,Pennsylvania,42065,4.0,0.0113636363636363,29.0,0.0823863636363636
2014.0,Pennsylvania,42067,13.0,0.062200956937799,26.0,0.124401913875598
2014.0,Pennsylvania,42069,33.0,0.0142671854734111,211.0,0.0912235192390834
2014.0,Pennsylvania,42071,185.0,0.0296047367578812,791.0,0.1265802528404544
2014.0,Pennsylvania,42073,17.0,0.0181043663471778,137.0,0.1458998935037273
2014.0,Pennsylvania,42075,39.0,0.0198776758409785,74.0,0.037716615698267
2014.0,Pennsylvania,42077,74.0,0.0176022835394862,303.0,0.0720742150333016
2014.0,Pennsylvania,42079,31.0,0.0090142483280023,255.0,0.0741494620529223
2014.0,Pennsylvania,42081,17.0,0.014480408858603,132.0,0.1124361158432708
2014.0,Pennsylvania,42083,2.0,0.0042194092827004,52.0,0.1097046413502109
2014.0,Pennsylvania,42085,28.0,0.0243055555555555,86.0,0.0746527777777777
2014.0,Pennsylvania,42087,12.0,0.0284360189573459,20.0,0.0473933649289099
2014.0,Pennsylvania,42089,45.0,0.0267697798929208,222.0,0.132064247471743
2014.0,Pennsylvania,42091,295.0,0.0278275634374115,1001.0,0.094425054240166
2014.0,Pennsylvania,42093,2.0,0.0099502487562189,5.0,0.0248756218905472
2014.0,Pennsylvania,42095,49.0,0.0145746579417013,235.0,0.0698988697204045
2014.0,Pennsylvania,42097,14.0,0.0135004821600771,64.0,0.0617164898746383
2014.0,Pennsylvania,42099,9.0,0.0199115044247787,44.0,0.0973451327433628
2014.0,Pennsylvania,42101,105.0,0.0060915472530022,972.0,0.056390323142078
2014.0,Pennsylvania,42103,17.0,0.0368763557483731,20.0,0.0433839479392624
2014.0,Pennsylvania,42105,6.0,0.0329670329670329,10.0,0.0549450549450549
2014.0,Pennsylvania,42107,21.0,0.0142469470827679,114.0,0.0773405698778833
2014.0,Pennsylvania,42109,6.0,0.0174927113702623,14.0,0.0408163265306122
2014.0,Pennsylvania,42111,20.0,0.0277008310249307,51.0,0.0706371191135734
2014.0,Pennsylvania,42113,0.0,0.0,10.0,0.1587301587301587
2014.0,Pennsylvania,42115,10.0,0.0211416490486257,24.0,0.0507399577167019
2014.0,Pennsylvania,42117,9.0,0.0193965517241379,25.0,0.0538793103448275
2014.0,Pennsylvania,42119,3.0,0.0109090909090909,17.0,0.0618181818181818
2014.0,Pennsylvania,42121,12.0,0.0176730486008836,60.0,0.0883652430044182
2014.0,Pennsylvania,42123,4.0,0.010443864229765,16.0,0.04177545691906
2014.0,Pennsylvania,42125,54.0,0.0234680573663624,225.0,0.0977835723598435
2014.0,Pennsylvania,42127,16.0,0.0445682451253481,39.0,0.1086350974930362
2014.0,Pennsylvania,42129,138.0,0.038037486218302,318.0,0.087651598676957
2014.0,Pennsylvania,42131,9.0,0.0376569037656903,18.0,0.0753138075313807
2014.0,Pennsylvania,42133,98.0,0.0176767676767676,405.0,0.073051948051948
2014.0,South Dakota,46003,0.0,0.0,0.0,0.0
2014.0,South Dakota,46005,3.0,0.0094043887147335,14.0,0.0438871473354232
2014.0,South Dakota,46007,0.0,0.0,2.0,0.0210526315789473
2014.0,South Dakota,46009,0.0,0.0,1.0,0.0153846153846153
2014.0,South Dakota,46011,8.0,0.038647342995169,13.0,0.0628019323671497
2014.0,South Dakota,46013,7.0,0.0146750524109014,8.0,0.0167714884696016
2014.0,South Dakota,46015,0.0,0.0,1.0,0.010752688172043
2014.0,South Dakota,46017,0.0,0.0,1.0,0.0303030303030303
2014.0,South Dakota,46019,3.0,0.0197368421052631,7.0,0.0460526315789473
2014.0,South Dakota,46023,2.0,0.0126582278481012,5.0,0.0316455696202531
2014.0,South Dakota,46025,0.0,0.0,1.0,0.03125
2014.0,South Dakota,46027,2.0,0.0145985401459854,3.0,0.0218978102189781
2014.0,South Dakota,46029,1.0,0.0024213075060532,6.0,0.0145278450363196
2014.0,South Dakota,46031,0.0,0.0,0.0,0.0
2014.0,South Dakota,46033,4.0,0.0555555555555555,5.0,0.0694444444444444
2014.0,South Dakota,46035,3.0,0.0110294117647058,4.0,0.0147058823529411
2014.0,South Dakota,46037,1.0,0.0136986301369863,1.0,0.0136986301369863
2014.0,South Dakota,46039,0.0,0.0,0.0,0.0
2014.0,South Dakota,46041,0.0,0.0,2.0,0.0151515151515151
2014.0,South Dakota,46043,0.0,0.0,0.0,0.0
2014.0,South Dakota,46045,0.0,0.0,0.0,0.0
2014.0,South Dakota,46047,4.0,0.0888888888888888,1.0,0.0222222222222222
2014.0,South Dakota,46049,0.0,0.0,0.0,0.0
2014.0,South Dakota,46051,2.0,0.0259740259740259,3.0,0.0389610389610389
2014.0,South Dakota,46053,0.0,0.0,2.0,0.0344827586206896
2014.0,South Dakota,46055,1.0,0.0526315789473684,1.0,0.0526315789473684
2014.0,South Dakota,46057,2.0,0.0168067226890756,4.0,0.0336134453781512
2014.0,South Dakota,46059,0.0,0.0,0.0,0.0
2014.0,South Dakota,46061,0.0,0.0,0.0,0.0
2014.0,South Dakota,46063,1.0,0.0909090909090909,0.0,0.0
2014.0,South Dakota,46065,3.0,0.0119047619047619,5.0,0.0198412698412698
2014.0,South Dakota,46067,0.0,0.0,2.0,0.0206185567010309
2014.0,South Dakota,46069,0.0,0.0,0.0,0.0
2014.0,South Dakota,46071,1.0,0.0294117647058823,1.0,0.0294117647058823
2014.0,South Dakota,46073,0.0,0.0,0.0,0.0
2014.0,South Dakota,46075,0.0,0.0,1.0,0.0769230769230769
2014.0,South Dakota,46077,2.0,0.0289855072463768,4.0,0.0579710144927536
2014.0,South Dakota,46079,4.0,0.0305343511450381,3.0,0.0229007633587786
2014.0,South Dakota,46081,7.0,0.0327102803738317,15.0,0.0700934579439252
2014.0,South Dakota,46083,18.0,0.0279503105590062,31.0,0.0481366459627329
2014.0,South Dakota,46085,0.0,0.0,0.0,0.0
2014.0,South Dakota,46087,1.0,0.0166666666666666,2.0,0.0333333333333333
2014.0,South Dakota,46089,2.0,0.0769230769230769,1.0,0.0384615384615384
2014.0,South Dakota,46091,2.0,0.048780487804878,2.0,0.048780487804878
2014.0,South Dakota,46093,6.0,0.0269058295964125,8.0,0.0358744394618834
2014.0,South Dakota,46095,0.0,0.0,0.0,0.0
2014.0,South Dakota,46097,0.0,0.0,0.0,0.0
2014.0,South Dakota,46099,58.0,0.0193850267379679,75.0,0.025066844919786
2014.0,South Dakota,46101,1.0,0.0138888888888888,0.0,0.0
2014.0,South Dakota,46102,1.0,0.0035714285714285,10.0,0.0357142857142857
2014.0,South Dakota,46103,29.0,0.017934446505875,31.0,0.0191713048855906
2014.0,South Dakota,46105,0.0,0.0,3.0,0.0625
2014.0,South Dakota,46107,0.0,0.0,2.0,0.125
2014.0,South Dakota,46109,1.0,0.0066225165562913,3.0,0.0198675496688741
2014.0,South Dakota,46115,0.0,0.0,0.0,0.0
2014.0,South Dakota,46117,0.0,0.0,0.0,0.0
2014.0,South Dakota,46121,0.0,0.0,4.0,0.014760147601476
2014.0,South Dakota,46123,0.0,0.0,0.0,0.0
2014.0,South Dakota,46125,3.0,0.0309278350515463,7.0,0.0721649484536082
2014.0,South Dakota,46127,4.0,0.0191387559808612,3.0,0.0143540669856459
2014.0,South Dakota,46129,0.0,0.0,0.0,0.0
2014.0,South Dakota,46135,0.0,0.0,1.0,0.0041152263374485
2014.0,South Dakota,46137,0.0,0.0,1.0,0.0454545454545454
2014.0,Virginia,51001,1.0,0.0023640661938534,0.0,0.0
2014.0,Virginia,51003,27.0,0.0229591836734693,0.0,0.0
2014.0,Virginia,51005,7.0,0.0163170163170163,0.0,0.0
2014.0,Virginia,51007,0.0,0.0,0.0,0.0
2014.0,Virginia,51009,1.0,0.0025575447570332,0.0,0.0
2014.0,Virginia,51011,1.0,0.00625,0.0,0.0
2014.0,Virginia,51013,20.0,0.0070274068868587,0.0,0.0
2014.0,Virginia,51015,7.0,0.0098730606488011,0.0,0.0
2014.0,Virginia,51017,2.0,0.05,0.0,0.0
2014.0,Virginia,51019,15.0,0.0204359673024523,0.0,0.0
2014.0,Virginia,51021,0.0,0.0,0.0,0.0
2014.0,Virginia,51023,5.0,0.0125628140703517,0.0,0.0
2014.0,Virginia,51025,0.0,0.0,0.0,0.0
2014.0,Virginia,51027,0.0,0.0,0.0,0.0
2014.0,Virginia,51029,0.0,0.0,0.0,0.0
2014.0,Virginia,51031,11.0,0.0213178294573643,0.0,0.0
2014.0,Virginia,51033,2.0,0.0103626943005181,0.0,0.0
2014.0,Virginia,51035,2.0,0.0061349693251533,0.0,0.0
2014.0,Virginia,51037,1.0,0.00625,0.0,0.0
2014.0,Virginia,51041,43.0,0.0087773014901,0.0,0.0
2014.0,Virginia,51043,2.0,0.0150375939849624,0.0,0.0
2014.0,Virginia,51047,10.0,0.0194552529182879,0.0,0.0
2014.0,Virginia,51049,1.0,0.0111111111111111,0.0,0.0
2014.0,Virginia,51051,0.0,0.0,0.0,0.0
2014.0,Virginia,51053,2.0,0.0056980056980056,0.0,0.0
2014.0,Virginia,51057,0.0,0.0,0.0,0.0
2014.0,Virginia,51059,272.0,0.0185627516549512,0.0,0.0
2014.0,Virginia,51061,13.0,0.0159313725490196,0.0,0.0
2014.0,Virginia,51063,2.0,0.0157480314960629,0.0,0.0
2014.0,Virginia,51065,2.0,0.0054347826086956,0.0,0.0
2014.0,Virginia,51067,2.0,0.002770083102493,0.0,0.0
2014.0,Virginia,51069,4.0,0.0041152263374485,0.0,0.0
2014.0,Virginia,51073,8.0,0.0100250626566416,0.0,0.0
2014.0,Virginia,51075,2.0,0.0092592592592592,0.0,0.0
2014.0,Virginia,51077,2.0,0.0077821011673151,0.0,0.0
2014.0,Virginia,51079,2.0,0.0082304526748971,0.0,0.0
2014.0,Virginia,51081,0.0,0.0,0.0,0.0
2014.0,Virginia,51085,16.0,0.0126282557221783,0.0,0.0
2014.0,Virginia,51087,39.0,0.0098959654909921,0.0,0.0
2014.0,Virginia,51089,2.0,0.0032414910858995,0.0,0.0
2014.0,Virginia,51091,1.0,0.0714285714285714,0.0,0.0
2014.0,Virginia,51093,5.0,0.0091240875912408,0.0,0.0
2014.0,Virginia,51097,0.0,0.0,0.0,0.0
2014.0,Virginia,51099,5.0,0.0159235668789808,0.0,0.0
2014.0,Virginia,51101,2.0,0.0131578947368421,0.0,0.0
2014.0,Virginia,51103,0.0,0.0,0.0,0.0
2014.0,Virginia,51105,3.0,0.0238095238095238,0.0,0.0
2014.0,Virginia,51107,81.0,0.0151628603519281,0.0,0.0
2014.0,Virginia,51109,8.0,0.0174291938997821,0.0,0.0
2014.0,Virginia,51111,0.0,0.0,0.0,0.0
2014.0,Virginia,51113,4.0,0.0353982300884955,0.0,0.0
2014.0,Virginia,51115,0.0,0.0,0.0,0.0
2014.0,Virginia,51117,0.0,0.0,0.0,0.0
2014.0,Virginia,51119,0.0,0.0,0.0,0.0
2014.0,Virginia,51121,7.0,0.0091264667535853,0.0,0.0
2014.0,Virginia,51125,3.0,0.0227272727272727,0.0,0.0
2014.0,Virginia,51127,2.0,0.017391304347826,0.0,0.0
2014.0,Virginia,51131,0.0,0.0,0.0,0.0
2014.0,Virginia,51133,0.0,0.0,0.0,0.0
2014.0,Virginia,51135,0.0,0.0,0.0,0.0
2014.0,Virginia,51137,1.0,0.0038910505836575,0.0,0.0
2014.0,Virginia,51139,2.0,0.0077821011673151,0.0,0.0
2014.0,Virginia,51141,2.0,0.0124223602484472,0.0,0.0
2014.0,Virginia,51143,6.0,0.0080971659919028,0.0,0.0
2014.0,Virginia,51145,2.0,0.0072202166064981,0.0,0.0
2014.0,Virginia,51147,0.0,0.0,0.0,0.0
2014.0,Virginia,51149,3.0,0.0055658627087198,0.0,0.0
2014.0,Virginia,51153,57.0,0.008347978910369,0.0,0.0
2014.0,Virginia,51155,1.0,0.0031152647975077,0.0,0.0
2014.0,Virginia,51161,14.0,0.0107444359171143,0.0,0.0
2014.0,Virginia,51163,9.0,0.0128205128205128,0.0,0.0
2014.0,Virginia,51165,18.0,0.0154241645244215,0.0,0.0
2014.0,Virginia,51167,2.0,0.0072992700729927,0.0,0.0
2014.0,Virginia,51169,6.0,0.0149625935162094,0.0,0.0
2014.0,Virginia,51171,8.0,0.0182648401826484,0.0,0.0
2014.0,Virginia,51173,1.0,0.0031645569620253,0.0,0.0
2014.0,Virginia,51175,1.0,0.005050505050505,0.0,0.0
2014.0,Virginia,51177,26.0,0.0149683362118595,0.0,0.0
2014.0,Virginia,51179,24.0,0.0128136679124399,0.0,0.0
2014.0,Virginia,51181,0.0,0.0,0.0,0.0
2014.0,Virginia,51185,2.0,0.0050251256281407,0.0,0.0
2014.0,Virginia,51187,1.0,0.0027027027027027,0.0,0.0
2014.0,Virginia,51191,7.0,0.0095367847411444,0.0,0.0
2014.0,Virginia,51193,1.0,0.0078740157480314,0.0,0.0
2014.0,Virginia,51195,3.0,0.0080645161290322,0.0,0.0
2014.0,Virginia,51197,1.0,0.0053763440860215,0.0,0.0
2014.0,Virginia,51199,11.0,0.0103383458646616,0.0,0.0
2014.0,Virginia,51510,11.0,0.0072751322751322,0.0,0.0
2014.0,Virginia,51520,2.0,0.0108108108108108,0.0,0.0
2014.0,Virginia,51530,0.0,0.0,0.0,0.0
2014.0,Virginia,51540,3.0,0.0109090909090909,0.0,0.0
2014.0,Virginia,51550,23.0,0.0104119511090991,0.0,0.0
2014.0,Virginia,51570,2.0,0.0046511627906976,0.0,0.0
2014.0,Virginia,51580,0.0,0.0,0.0,0.0
2014.0,Virginia,51590,1.0,0.0027472527472527,0.0,0.0
2014.0,Virginia,51610,7.0,0.0197183098591549,0.0,0.0
2014.0,Virginia,51620,0.0,0.0,0.0,0.0
2014.0,Virginia,51630,4.0,0.0097560975609756,0.0,0.0
2014.0,Virginia,51640,0.0,0.0,0.0,0.0
2014.0,Virginia,51650,11.0,0.0074728260869565,0.0,0.0
2014.0,Virginia,51660,6.0,0.0128205128205128,0.0,0.0
2014.0,Virginia,51670,3.0,0.0087463556851311,0.0,0.0
2014.0,Virginia,51680,13.0,0.0175438596491228,0.0,0.0
2014.0,Virginia,51683,7.0,0.0102941176470588,0.0,0.0
2014.0,Virginia,51685,3.0,0.0102389078498293,0.0,0.0
2014.0,Virginia,51690,0.0,0.0,0.0,0.0
2014.0,Virginia,51700,38.0,0.0150554675118858,0.0,0.0
2014.0,Virginia,51710,13.0,0.0053719008264462,0.0,0.0
2014.0,Virginia,51720,0.0,0.0,0.0,0.0
2014.0,Virginia,51730,0.0,0.0,0.0,0.0
2014.0,Virginia,51735,1.0,0.008130081300813,0.0,0.0
2014.0,Virginia,51740,8.0,0.0051216389244558,0.0,0.0
2014.0,Virginia,51750,2.0,0.0163934426229508,0.0,0.0
2014.0,Virginia,51760,19.0,0.0076520338300443,0.0,0.0
2014.0,Virginia,51770,12.0,0.0119165839126117,0.0,0.0
2014.0,Virginia,51775,2.0,0.0064516129032258,0.0,0.0
2014.0,Virginia,51790,0.0,0.0,0.0,0.0
2014.0,Virginia,51800,5.0,0.0048923679060665,0.0,0.0
2014.0,Virginia,51810,84.0,0.0157185628742514,0.0,0.0
2014.0,Virginia,51820,2.0,0.008,0.0,0.0
2014.0,Virginia,51830,13.0,0.0191458026509572,0.0,0.0
2014.0,Virginia,51840,2.0,0.0057471264367816,0.0,0.0
2015.0,Arizona,4001,76.0,0.076,22.0,0.022
2015.0,Arizona,4003,36.0,0.028548770816812,32.0,0.0253766851704996
2015.0,Arizona,4005,78.0,0.0683012259194395,57.0,0.0499124343257443
2015.0,Arizona,4007,23.0,0.0399305555555555,22.0,0.0381944444444444
2015.0,Arizona,4009,17.0,0.0360169491525423,17.0,0.0360169491525423
2015.0,Arizona,4011,3.0,0.0215827338129496,3.0,0.0215827338129496
2015.0,Arizona,4012,1.0,0.0061728395061728,1.0,0.0061728395061728
2015.0,Arizona,4013,2697.0,0.0508445818565719,2226.0,0.0419651609984164
2015.0,Arizona,4015,127.0,0.0709101060859854,129.0,0.0720268006700167
2015.0,Arizona,4017,194.0,0.1283068783068783,73.0,0.0482804232804232
2015.0,Arizona,4019,286.0,0.0265084808601353,215.0,0.0199277041431087
2015.0,Arizona,4021,176.0,0.0421961160393191,159.0,0.0381203548309757
2015.0,Arizona,4023,2.0,0.003030303030303,1.0,0.0015151515151515
2015.0,Arizona,4025,151.0,0.1033538672142368,142.0,0.0971937029431896
2015.0,Arizona,4027,28.0,0.0109846998823067,24.0,0.0094154570419772
2015.0,California,6001,287.0,0.0132950386806874,623.0,0.0288599620141752
2015.0,California,6005,13.0,0.043046357615894,34.0,0.1125827814569536
2015.0,California,6007,158.0,0.0548801667245571,249.0,0.086488364015283
2015.0,California,6009,43.0,0.1031175059952038,46.0,0.1103117505995203
2015.0,California,6011,0.0,0.0,1.0,0.0025445292620865
2015.0,California,6013,332.0,0.0216752627799177,561.0,0.0366259711431742
2015.0,California,6015,27.0,0.0818181818181818,35.0,0.106060606060606
2015.0,California,6017,167.0,0.0748207885304659,191.0,0.0855734767025089
2015.0,California,6019,189.0,0.0101118185222834,475.0,0.0254133005189663
2015.0,California,6021,12.0,0.0251046025104602,21.0,0.0439330543933054
2015.0,California,6023,172.0,0.1040532365396249,245.0,0.1482153660012099
2015.0,California,6025,22.0,0.006875,106.0,0.033125
2015.0,California,6027,1.0,0.0049019607843137,2.0,0.0098039215686274
2015.0,California,6029,266.0,0.0162125921862619,549.0,0.0334613274821722
2015.0,California,6031,27.0,0.0105058365758754,40.0,0.0155642023346303
2015.0,California,6033,24.0,0.0305732484076433,47.0,0.0598726114649681
2015.0,California,6035,36.0,0.0975609756097561,43.0,0.1165311653116531
2015.0,California,6037,2104.0,0.0157723504100511,9533.0,0.0714628405223466
2015.0,California,6039,44.0,0.0158730158730158,72.0,0.0259740259740259
2015.0,California,6041,203.0,0.0621175030599755,295.0,0.0902692778457772
2015.0,California,6043,20.0,0.1360544217687075,25.0,0.1700680272108843
2015.0,California,6045,75.0,0.0661375661375661,101.0,0.0890652557319224
2015.0,California,6047,43.0,0.0086103323988786,132.0,0.026431718061674
